t,Bowker,Stuart,QS,mut_sum
0.4074957241799684,43.08879205249775,0.12911094832384706,-5.5266927343585035,2979.0
0.6177244231615038,49.4428205353811,1.9579722101217338,-6.6502921350678665,3923.0
0.35884304226564334,32.231111840919496,1.3340219684875545,-5.3699844238845635,2795.0
0.3964946165259233,37.7924432916886,2.8303605557157123,-5.1910357925627935,2920.0
0.6045836988411015,30.293854805648813,1.8772647404809115,-5.21477476321685,3741.0
0.43715146276016936,28.860099521430083,0.3747272915443416,-4.793536395292944,3063.0
0.32758528357396277,24.387371270880642,0.6240626549451104,-4.084305863507233,2566.0
0.4750128360943291,33.6454727008245,1.757441470007307,-5.498052366353924,3334.0
0.8591203148571912,33.65117483144738,0.7812692378208216,-5.439391706400916,4759.0
0.9230360205719861,51.44260910841124,1.651424540375956,-6.680483939149595,4862.0
0.7019075327459977,39.756433183889115,7.132067497376276,-5.605693117603031,4332.0
0.9405072361215694,36.44854700224978,5.5994672225079185,-5.350446906943388,5018.0
0.1392985634003392,44.83179153231977,2.661559087130331,-5.742164326712721,1238.0
0.5880794307080381,56.71736385074095,7.254093456795029,-6.851265355076729,3914.0
0.7710540023146557,31.31899122164847,1.4290664170261849,-5.345988380450133,4508.0
0.32024699577118054,31.475763527254053,5.0822103755391534,-4.526809050574077,2525.0
0.9774579151985803,32.348536146354206,1.2683401201145414,-4.51122738810616,5015.0
0.6085950208565838,40.43412274890672,5.587071679978892,-5.7225148502754575,3947.0
0.7218704056323676,23.320621854106907,0.5680405598271145,-4.555863117941792,4334.0
0.544727757062948,29.301440926933495,0.252629862868102,-5.051361377611084,3614.0
0.5673095329107947,50.793032841482,1.4490310154741348,-6.697933975401858,3772.0
0.36879894146384373,35.63326114150311,2.1839092746876556,-5.485637653496597,2772.0
0.177441710012754,27.620396348491674,1.149714487578935,-4.777702192219149,1482.0
0.9694103440583187,26.41271036215104,4.840631180080037,-4.594093277826505,5022.0
0.7917205579873734,35.07415471468016,0.178935844603328,-5.645782996033059,4617.0
0.5608418391858754,32.66036931565451,0.8034513542921582,-5.432741001408931,3798.0
0.669233905333617,36.52945161647688,1.014295758300549,-5.8081227998137,4166.0
0.5464815265646449,34.84887698469822,1.7095653334627314,-5.4132124090418605,3691.0
0.3581607690283485,50.1017402374772,1.275191157944529,-6.613978345340901,2757.0
0.09068673598415211,34.41001924037418,2.9212781124189906,-4.7410872620720115,774.0
0.8215593359518176,33.232801007131066,3.4345898110081743,-5.1574918585396015,4632.0
0.5997992599427514,36.71138110122155,5.611866218473956,-4.8579887911920805,3920.0
0.6097230766054674,59.017161539324135,5.504995137909344,-6.827837232442205,3814.0
0.36499099431799464,33.16399659745326,4.2248185418975845,-5.123020820506828,2737.0
0.6720203279972956,23.797770733412808,4.015496852111263,-3.8896907473888143,4153.0
0.8914602145591958,19.797976540806353,1.4298186980878955,-4.18606009527738,4671.0
0.302955139690134,46.48036174982249,5.64413628024957,-5.806488275350342,2388.0
0.8932011581579993,23.146945451158686,0.8553705410291941,-4.669030147113886,4878.0
0.028156253848791613,12.678874458874459,0.04070949206817847,-2.5476829203364,268.0
0.2832289153403085,35.12594858855807,4.40057964971613,-4.973256208007363,2280.0
0.8483021879937688,39.70655460735213,5.340438343078341,-5.518722765069837,4664.0
0.9322707495550213,23.145000199780007,0.959938945042293,-4.6524907450745765,4978.0
0.15444521887524065,44.16477033994471,2.318144405908289,-5.881221759318129,1310.0
0.7529309642657158,25.753502722335803,1.0895744261179707,-4.755716500545242,4421.0
0.5308923947997533,36.569338258616455,3.0438571801074814,-5.487205306171435,3658.0
0.8844732840969146,23.85185253321474,1.1605419748418933,-4.570421240110875,4861.0
0.04108143402767128,14.055594654228134,2.4039332726865785,-2.0236431146161586,393.0
0.06893293083758523,25.62670373821274,7.0920487295069,-3.6346823431373205,702.0
0.8490088705273733,27.74774623400454,0.6764213719871509,-4.90300539785415,4738.0
0.6310155887932644,37.68304580111306,1.7962151938799822,-5.749923887860746,4080.0
0.006047209175545465,15.015998707175177,9.512340338914049,-1.2912466760487455,66.0
0.8383288190581075,35.324513707634765,1.210291555156535,-5.744299858338311,4633.0
0.805834539901629,33.21214048220035,1.2441287110647223,-5.231196139526204,4638.0
0.2193439778873817,40.739347638206766,1.2858033266234028,-5.8563153981558855,1827.0
0.6854266931840793,60.17761288862763,5.899776275563161,-7.159160160863884,4196.0
0.012747940165183547,16.841461370873134,3.4938677320274083,-2.5554852764493257,139.0
0.5148900400345267,24.270704741661223,8.076323508646462,-3.981370649167796,3585.0
0.10582217860475762,30.130384278505254,1.7169845733782256,-4.552032705506978,988.0
0.06517199167199106,14.70881599074672,2.5323929296075516,-2.9972117555563877,637.0
0.31708069200339395,43.406728425699626,3.514457415654305,-6.038250889271169,2525.0
0.6092146149528339,52.277995499483595,2.015393076287893,-6.7358096836489985,3953.0
0.3171028440154646,38.58585257246921,5.9235908314373695,-5.475909438489637,2430.0
0.32026903463006084,45.12832665392112,0.5079209823711716,-6.375921431277995,2518.0
0.6607141590774074,34.42811016361374,2.5396057965243606,-5.372864266991687,4098.0
0.6999748301070173,40.9149204528501,3.7226780927743635,-5.839353766568306,4207.0
0.5878850474021409,45.809494307950814,8.783037291280497,-5.9597044769605425,3798.0
0.8509392260993767,18.400143467352578,2.519876670691958,-3.0899977470559192,4766.0
0.7412329814370185,28.92793255678307,0.2271403353180083,-5.234506422490792,4375.0
0.9315092842996385,19.615384435902904,2.492856345907616,-3.753781968402821,4883.0
0.765867066870426,27.43913839170052,2.972581098962225,-4.8613661659254825,4466.0
0.7785142840368406,31.281919100187167,2.5734080125851593,-5.244797907125938,4425.0
0.7771840483606116,25.277926345375054,1.8327464973913314,-4.490676409222571,4557.0
0.08448850914112382,23.12270333950016,1.5167818185179303,-4.01452114577898,800.0
0.05258388558703686,27.491112604970283,13.483308285924684,-3.3214260537916203,480.0
0.5748473870682311,38.64641378063433,0.22728317277994645,-6.058149897476005,3800.0
0.5581805538470138,19.84172456281987,3.4687911193185728,-3.902695672483427,3665.0
0.675661220305697,30.063599442405646,2.3304619409506437,-5.064519016235271,4197.0
0.42159745162797724,44.09476325307168,3.6869053892759354,-6.138437238965533,3009.0
0.9520196700604796,17.1308848661299,0.3622293507798591,-3.9954903503306447,5008.0
0.7747192124778489,46.36601618620627,2.2502751654140427,-6.495861396984957,4481.0
0.7913560947926677,33.44458379179839,0.8569910981334538,-5.4895766268063975,4578.0
0.8096150260814043,15.764744498875649,0.6634913330123522,-3.794758802261094,4606.0
0.23606270982086153,39.69463987767378,11.375217768153126,-4.848678867361994,1995.0
0.37540866053205735,52.074431964043015,2.247533160873991,-6.489698213082327,2817.0
